video_id,date,type,title,duration_sec,views,likes,comments
oFKaaroieHs,2023-02-08,Regular,"מפקד משלחת הסיוע הישראלית לכאן חדשות: ""ככל שהשעות עוברות - הלכודים חלשים יותר""",287,3422,43,4
VK5HdP4gzOE,2023-02-08,Regular,"""מנסים לתת מענה לכל אחד"": יחידת החילוץ הישראלית החלה לפעול בדרום-טורקיה",164,27768,222,25
cyosHJaTTNc,2023-02-08,Regular,"יותר מ-12 אלף הרוגים בטורקיה: ""חלון הזמן האחרון למצוא ניצולים""",215,37712,259,35
BlPcabp4haU,2023-02-08,Regular,"""המלאך שלי הלך"": לידר סוויסה נרצחה בחדר המדרגות בידי שכן אובססיבי",219,79330,586,195
TUIJQvhcAUQ,2023-02-08,Regular,חדשות הערב | 06.02.23: רעידת האדמה בטורקיה והאם המס על משקאות ממותקים יישאר?,4755,2974,30,6
lY6fNAMtDIQ,2023-02-08,Regular,העולם היום | 08.02.23: ההישג ההיסטורי של לברון ג'יימס,2368,2835,16,2
_oh_fpjp5wQ,2023-02-08,Regular,"עצם העניין | 08.02.23: הסרט ""חברון מאז ולתמיד""",2786,1468,11,4
SwR1VmUdJNQ,2023-02-08,Regular,כותרות הערב | 08.02.23: רעידת אדמה הורגשה בישראל,596,2768,31,4
abDUbll8RA0,2023-02-08,Regular,מהדורת חמש | 08.02.23: רצח בחדר המדרגות,4368,8178,73,7
qd2AK9nV2wE,2023-02-08,Regular,משחקי הכיס | 08.02.23: הקרב על הרפורמה המשפטית,2676,5016,57,13
whCwsp1v4q8,2023-02-08,Regular,שרון ואורי | 08.02.23: יותר מ-11 אלף הרוגים ברעידת האדמה בטורקיה,3725,4954,28,7
06iDANLMpPY,2023-02-08,Shorts,Israel Defence Forces Operate in Türkiye,35,11759,368,14
PJSrWQd_hFk,2023-02-07,Regular,חדשות הלילה | 07.02.23,1503,6396,43,14
9zvXfiIaoAU,2023-02-07,Regular,שלג צח: בגוש עציון ובצפון הגולן קמו לבוקר לבן ומתכוננים למבקרים,183,26679,199,19
XxX82ArPLTM,2023-02-07,Regular,"""הוא קבר אותה, ואין ראיות?"": משפחתה של ליטל יעל מלניק חוששת שהנאשם יזוכה",142,11756,95,67
ySsCI8U7Mf8,2023-02-07,Regular,יממה קטלנית בכבישים: 3 הרוגים בתאונות דרכים בארץ,143,12863,107,17
dWaQ1O9E2jg,2023-02-07,Regular,נוף ירוק - עשן שחור: שריפות הזבל מסכנות חיים בישובי קו התפר,540,9585,112,48
LVkFR0TRsao,2023-02-07,Regular,קריאות למרד וקללות בעברית וערבית: הדיון הלילי במליאה הפך לשדה קרב,152,47945,310,218
v-7WNlELvWc,2023-02-07,Regular,התחזית 07.02.23: הגשם ימשיך. שיא הקור - מחר בבוקר,144,5740,37,4
W7UjBgEvGBE,2023-02-07,Regular,נרדמה בשמירה? גוגל השיקה גרסה למחולל בינה מלאכותית - עוד לפני שנכנס לשימוש,135,16492,154,18
XwfhkZSJwxc,2023-02-07,Regular,מתוך ההריסות: תיעוד החילוצים הדרמטיים בסוריה וטורקיה נותן מעט תקווה,180,6405,74,28
tLUdtCBAvlI,2023-02-07,Regular,כשהגלים מתחזקים: הגולשים שמחכים דווקא לסערה כדי להכנס למים,177,44194,363,34
aV7I_m33V3U,2023-02-07,Regular,תחנת סמים מתחת לבית: האם אפשר למגר את תופעת הסחר בסמים?,608,138285,728,114
VFKtX3pVgn8,2023-02-07,Regular,ספרי התורה ניצלו: חשש לחייו של ראש הקהילה היהודית באנטקיה,139,193473,699,149
o5AsCCE6IgE,2023-02-07,Regular,בין יאוש לתקווה: המחלצים בטורקיה מנסים להתמודד עם היקף הנזק האדיר,271,47422,334,105
OgAwCiR01dM,2023-02-07,Regular,חדשות הערב | 07.02.23,5017,10631,84,21
jH-xSc73tHA,2023-02-07,Regular,העולם היום | 07.02.23,2242,4008,34,7
g1bPM0ycC1I,2023-02-07,Regular,כותרות הערב | 07.02.23,406,2095,27,5
rhhnOkaEwSQ,2023-02-07,Regular,עצם העניין | 07.02.23,2658,2325,15,3
GZj_8WrDiXI,2023-02-07,Regular,מהדורת חמש | 07.02.23,4414,9599,69,18
my0u0kv2Sqc,2023-02-07,Regular,בדיוק הזמן לא לצאת פראיירים: קלף המיקוח שהקונים חיכו לו,166,39888,393,59
CIFVCHw2uWg,2023-02-07,Regular,משחקי הכיס | 07.02.23,2654,4364,39,12
l8sBO0o293w,2023-02-07,Regular,היום הזה | 07.02.23,3743,7001,43,9
Exa_LLWEsdE,2023-02-07,Regular,לחיות בעתיד של ישראל: המנגנון של עליזה בלוך,1360,76478,921,205
dbtcrtW8daU,2023-02-06,Regular,חדשות הלילה | 06.02.23: המבצע על טיסות לישראל שעורר מהומה בפרלמנט של בחריין,1326,9716,74,16
yjXQjYy9YCo,2023-02-06,Regular,מבצע חבל הצלה: חוזרים לרעידת האדמה מלפני 24 שנה וחילוץ בת ה-9,171,29506,257,22
hWqMbbrs3jQ,2023-02-06,Regular,למה סוגרים בית ספר שמציל עשרות תלמידים נושרים?,538,57017,896,124
bTNZRBy4HBk,2023-02-06,Regular,שתי הרוגות ופצועה קשה בתאונה חזיתית בכניסה לבסיס תל נוף,96,26953,185,30
0YJesLzq1Ug,2023-02-06,Regular,שלג בדרך: ברברה משביתה את שדות התעופה ביוון ובטורקיה,152,22978,164,21
0luQPZ5aQ-A,2023-02-06,Regular,התחזית | 06.02.23: ברברה כאן והיא עדיין לא הגיעה לשיאה,121,8654,43,8
W_5bFiVU-2o,2023-02-06,Regular,הסמים שמאחורי הסורגים: כך נראה הסחר מתחת לאף של הסוהרים,683,423967,2437,151
W0qJFOVbvZA,2023-02-06,Regular,"נא להיערך בהתאם: רעידת האדמה במזה""ת היא קריאת השכמה לישראל",249,200851,1023,192
9Gi4_G3m_AA,2023-02-06,Regular,מי הכתובת? הרצוג פנה לנתניהו בעניין הרפורמה ונשלח ללוין,167,11477,108,79
cJayLTUdJz8,2023-02-06,Regular,ברברה כאן: הסופה הגיעה - ואיתה הגיעו גם הנזקים,176,51389,378,43
LkufpbF22b4,2023-02-06,Regular,"רעידת האדמה בטורקיה: יותר מ-2,600 הרוגים ופעילות חילוץ מאומצות",199,261165,1116,302
wSgx-0NP8Hs,2023-02-06,Regular,הטרגדיה הסורית: התושבים שנעקרו מביתם במלחמה איבדו אותו שוב,205,40803,231,155
O4ltOcJFPJY,2023-02-06,Regular,לביאות: הלוחמות שחיסלו את המחבלים ביריחו משחזרות,224,41732,540,153
3CCK3GvOn3k,2023-02-06,Regular,דואג לישבן של הרוכבים: מריו תופר מושבי אופנוע בעבודת יד,362,17497,159,13
GduQ-9LjCCU,2023-02-06,Regular,כותרות הערב | 06.02.23: אסון רעידת האדמה בטורקיה,592,7380,62,11
BLb6wxDypnI,2023-02-06,Regular,עצם העניין | 06.02.23: חגיגות ה-74 לכנסת הפכו לוויכוח על הרפורמה המשפטית,2843,3232,21,2
ki5Cp-OBRp0,2023-02-06,Regular,"מהדורת חמש | 06.02.23: החוקר שחזה את האסון בטורקיה באזהרה למזה""ת",4378,13333,81,18
Hy-H6aRhteY,2023-02-06,Regular,משחקי הכיס | 06.02.23: קנס המיליונים על הבנקים,2650,4400,35,7
6QDQo4G0pXU,2023-02-06,Regular,"קריאת השכמה לחילונים? מס על קולה אאוט, מס על נטפליקס אין",125,64482,2005,601
7Q3bbGL070g,2023-02-06,Regular,שרון ואורי | 06.02.23: לאחר חשיפת כאן חדשות - נדחתה הריסת הבניין במזרח י-ם,5399,6393,35,14
PxJi4MpSGs8,2023-02-06,Shorts,רעידת האדמה בטורקיה: העדות של קובי סוויסה,34,54773,581,42
Aygc5j0Dw_Y,2023-02-05,Regular,חדשות הלילה | 05.02.23: דוהרים לרפורמה,1511,5696,38,17
VHLzxcWfwQs,2023-02-05,Regular,כנר על גג העולם: יונתן חשמונאי באחד התפקידים הנחשקים בברודווי,177,9730,79,7
1ghUKse3Uno,2023-02-05,Regular,דין רודף: אלוף במילואים ועורך דין איימו על חיי נתניהו,213,19780,158,139
AuBxAr-6Gt0,2023-02-05,Regular,צ'ואי: הפה הרובוטי מהמעבדה בצפון שישנה את תעשיית המזון,226,15145,105,35
ZJOeBEsuOJs,2023-02-05,Regular,ללא תחנת משטרה: תושבי גדרה לא ישנים ולוקחים את הביטחון לידיים,173,40766,258,99
bq9icZCHJBM,2023-02-05,Regular,האונס בגדרה: האם ביקשה מהאנס שלא יגע בילדים - בנה הצעיר הציל אותה,174,111833,722,216
_x-0x8N5GOA,2023-02-05,Regular,"התחזית 05.02.23: עד חמישי - גשם ורוחות חזקות, שלג יירד בהרים",114,11203,54,6
P4o8TB8cMD8,2023-02-05,Regular,"בלון הריגול הסיני הופל - ובארה""ב תוהים מה המסר של בייג'ינג?",168,23875,189,38
8_YYp74xK-Q,2023-02-05,Regular,ללא חשבון חשמל: בניין בצרפת עובד על אנרגיה מבטן האדמה,147,24013,195,30
kXmDVgY8-os,2023-02-05,Regular,"התחממות ביריחו: מתח באזור השקט בדרך כלל, ממנו יצאו המחבלים מצומת אלמוג",194,23988,152,22
OvJbKuWhHoM,2023-02-05,Regular,סיפור אימה אמריקני: נהג מונית יהודי נרצח על ידי נוסע בפלורידה,101,22745,243,25
K2sruJBSLa4,2023-02-05,Regular,"300 מטר מכוח צה""ל: המאבק בהברחות ובחממות הסמים שבשטחי האש בדרום",753,100388,731,96
kuumhlHJ1ks,2023-02-05,Regular,הכירו את ממלכת ישר-אל: ישות ריבונית שהחליטה להתנתק ממדינת ישראל,254,156681,1302,783
_-3nS-faDaU,2023-02-05,Regular,חדשות הערב | 05.02.23: הוארך מעצרו של החשוד באונס בגדרה,5038,20471,114,35
8DF7eJe-t1c,2023-02-05,Regular,במברג וגז פלפל: חייל לא קיבל גימלים בביקור רופא - ותקף את הצוות,143,47466,400,225
nCnqdtnGpTw,2023-02-05,Regular,העולם היום 05.02.23: בעקבות בלוון הריגול הסיני,2246,2221,17,5
5WKRbM1ahfI,2023-02-05,Regular,כותרות הערב | 05.02.23: אזעקת שווא בשדרות,688,2359,17,6
wAQ7tA62tj0,2023-02-05,Regular,עצם העניין | 05.02.23: הסתה נגד נתניהו,2619,3049,26,5
_Cins7O37UE,2023-02-05,Regular,מהדורת חמש | 05.02.23: קרובת משפחה של הנאנסת בגדרה מספרת,4462,6306,37,17
uf_DF3wYT2w,2023-02-05,Regular,אומן משכמו ומעלה: גדעון יצר את הסביבון הראשון שהגיע לחלל,318,9531,82,7
SUoYuftpgtU,2023-02-05,Regular,"משחקי הכיס | 05.02.23: מנכ""לים נגד הרפורמה המשפטית",2722,5015,41,19
BpP2u-doggM,2023-02-05,Regular,שרון ואורי | 05.02.23: שבח וייס הובא למנוחות,3744,3997,30,12
qZjPQsFXIhs,2023-02-05,Shorts,"אחמד ג'רושי מרמלה בדרך לחידון התנ""ך",18,62646,1156,51
-m6urctgmc4,2023-02-04,Regular,אנשי החלל בישראל: איתן סטיבה והחברים מספרים על היעד הבא,798,16920,200,21
etOvO80WVTk,2023-02-04,Regular,מהקווים אל בין השורות: כוכבי הכדורגל שאחרי הפרישה - בחרו בכתיבה,821,18271,171,16
Ph53bqhwbDs,2023-02-04,Regular,"יו""ר הכנסת לשעבר שבח וייס הלך לעולמו בגיל 87",263,6548,72,13
5C8dOXk9V6A,2023-02-04,Shorts,התחזית 04.02.23: גשם מקומי בצפון ושלג בחרמון,29,3983,29,4
Or2lA2IYYx8,2023-02-04,Regular,המתנקשים התחזו לבלשי משטרה: סוף שבוע מדמם בחברה הערבית,143,46315,286,91
JcnGvLd7ZB8,2023-02-04,Regular,ילדים מבצעים עבירות ביטחוניות - והמדינה לא מוצאת פיתרון,505,57106,452,313
qtfWWkaftbc,2023-02-04,Regular,תוצרת רוסיה: החיקויים שהחליפו את מותגי הענק שמחרימים את המדינה,283,72423,683,135
wBXhEn5DA50,2023-02-04,Regular,"בלון אדום: אמצעי ריגול סיני נצפה בשמי ארה""ב ובבית הלבן זועמים",146,44928,466,67
6dOI-YXJqEI,2023-02-04,Regular,יום קרב ביריחו: שישה חשודים בסיוע לנסיון הפיגוע בצומת אלמוג נעצרו,153,53865,423,71
X8m4mEuli2Y,2023-02-04,Regular,חדשות השבת | 04.02.23: נעצר החשוד באונס המזעזע בגדרה,5221,17177,100,42
yP9UKXDKl8c,2023-02-04,Regular,הכול פוליטי | 04.02.23: עורך הדין דוד חודק מגיב על הסערה,3212,5359,37,37
zZYaD7_ge24,2023-02-04,Regular,"מהדורת חמש | 04.02.23: הלך לעולמו יו""ר הכנסת לשעבר שבח וייס",1623,7392,59,10
Rm_v3hDCNPA,2023-02-03,Shorts,התחזית 03.02.23: הגשם יתחזק הלילה ויתפשט מחר למרכז,20,5112,31,3
vYHFmvgBIeU,2023-02-03,Regular,בדרך לסיפוח? המשמעויות של כניסת סמוטריץ' למשרד הביטחון,911,67118,548,194
VerzMHN6UAk,2023-02-03,Regular,חדשות שישי 03.02.23: הרפורמה המשפטית מדאיגה את העולם,6429,21128,102,46
nUykPr9me18,2023-02-03,Regular,ציוץ אחרון? הדוכיפת הולכת ונעלמת מישראל,534,34490,421,110
-rwYDq3DO4s,2023-02-03,Regular,רעש לבן: המונים מילאו את אתר החרמון שנפתח מחדש,145,49333,328,26
iqPO3aOv9zU,2023-02-03,Regular,מגלמת דמות - וחיה את כל השאר: מה הסוד של דנה מודן?,709,27972,180,12
R1Jz-srb-4E,2023-02-03,Regular,נקמה או הרתעה? מסע בעקבות הדיון על הריסת בתי מחבלים,633,61179,511,295
UlVzW6YAoe0,2023-02-03,Regular,אלימות בחברה הערבית: חיסול כפול בנצרת ורצח באום אל פחם,133,46129,238,74
bNB3qarKgGQ,2023-02-03,Regular,המאבק באיראן והרפורמה המשפטית: נתניהו טס לביקור בפריז,189,13966,167,42
05hbmK96I-I,2023-02-03,Regular,"פרץ לדירה - קשר בחבל, ואנס: התקרית בגדרה שמסעירה את המדינה",234,107867,1017,343
XX1rIj41bAA,2023-02-03,Regular,שר החוץ כהן מבטיח בריאיון: יהיו הסכמי שלום נוספים,217,4642,81,14
di_y5Nbe8Rs,2023-02-03,Regular,מהדורת חמש 03.02.23: אישה נאנסה בביתה בגדרה,3544,6186,42,16
Zjke9AsfKDM,2023-02-02,Regular,חדשות הלילה | 02.02.23: פגישת נתניהו-מקרון,1352,3858,40,13
wtsTO1xPoYw,2023-02-02,Regular,חדשות הערב | 02.02.23: היערכות לפיגוע בבית כלא ביטחוני בזמן תפילות השישי,5033,18005,111,42
q6J-ZSEHydg,2023-02-02,Regular,מסע בין הכוכבים - מהספה: הטכנולוגיה בה כולנו אסטרונומים,225,13945,206,24
_x0iEG5jtT4,2023-02-02,Regular,יוצאים מהבוץ בחיוך: מתנדבים על ג'יפים עוזבים הכול ומחלצים,422,74316,1057,95
Je5mKbanAXs,2023-02-02,Regular,תושבי חאן אל אחמר מאמינים שלעולם לא יפונו,191,15390,109,89
0aeJgosNUSQ,2023-02-02,Regular,החורף הזה תלבשי לבן: החרמון נפתח לגלישה וזול - זה לא,150,42149,242,42
uuUes8KZvqs,2023-02-02,Regular,"ראשי הקואליציה ונתניהו בנקודת רתיחה מול היועמ""שית",211,12899,109,106
HpO3YFfhtgo,2023-02-02,Regular,תיעוד מקומם: אפרו אמריקני קטוע רגליים נורה למוות בידי שוטרים,181,5348,81,45
XIBcpr49xyw,2023-02-02,Regular,מהפכה חינוכית ביישוב חורה הבדואי - בחסות יהודי חובש כיפה,547,17556,156,39
db0U4dZK-cY,2023-02-02,Regular,ריף בן ה-8 חודשים עוד לא למד ללכת - ונפצע בשל ההסלמה בדרום,179,18583,194,55
-xpVaCr99N8,2023-02-02,Regular,מי מנהיגת החבורה? הצעירות שהבריחו סמים בסך 2.5 מיליון שקלים,222,152402,996,314
Z6mc8MZStZg,2023-02-02,Regular,תשעה חודשים אחרי הפיגוע באלעד - שמעון מעוטף בן ה-75 הובא למנוחות,175,15725,169,34
k3cOgVG44Rw,2023-02-02,Regular,"תחזית | 02.02.23: סופ""ש גשום וטמפרטורות נמוכות",115,1970,14,3
pkPCtgA05LM,2023-02-02,Regular,"עו""ד שגבה 585,000 שקלים ממשפחת וולקוב לא מתנצל: ""יש קמפיין נגדי""",288,66339,366,330
tOD7OzZ6axo,2023-02-02,Regular,העולם היום 02.02.23: באוקראינה מזהירים - רוסיה מתכננת תקיפה גדולה לציון שנה למלחמה,2332,4565,40,3
FhGLkr3HDIY,2023-02-02,Regular,"כותרות הערב | 02.02.23: היועמ""שית נגד הרפורמה",768,1426,11,3
TO9PGofPoVc,2023-02-02,Regular,עצם העניין | 02.02.23: עצומת המרצים - היסטוריה או היסטריה?,2778,1715,15,7
IkiPblysJIQ,2023-02-02,Regular,מהדורת חמש 02.02.23: מירי רקטות ועד כוננות בבתי הכלא - כל הפרטים על המתיחות הביטחונית,4334,7132,59,17
CEm864_mNVE,2023-02-02,Regular,משחקי הכיס | 02.02.23: האם צריך להפריט את מערכת החינוך?,2765,4132,54,14
MzGuY7KCjqo,2023-02-02,Regular,שרון ואורי 02.02.23: מה החשיבות של שלום עם סודאן?,3097,3499,36,21
JyjsZUqiq7U,2023-02-02,Regular,בוס פרוותי: המעסיקים שמאפשרים להביא חיות מחמד לעבודה,161,18646,230,33
RhsjkRx3wGM,2023-02-01,Regular,חדשות הלילה | 01.02.23,1448,3998,35,8
k8OyjDj0k4A,2023-02-01,Regular,חדשות הערב 01.02.23 | חשש מהסלמה בדרום,4934,15335,86,29
AoFAgiaYbN8,2023-02-01,Regular,מעבר לבינה: תכירו את עולם המציאות המדומה,519,34636,354,65
WpSJblVH3YE,2023-02-01,Regular,הפוליטיקאים מתמהמהים: דחייה נוספת בפינוי חאן אל אחמר,163,25066,197,118
vWq7Ia43AQY,2023-02-01,Regular,רוטמן נגד הנשיאה ונתניהו מדבר: הקרב על הרפורמה המשפטית נמשך,116,14247,94,48
kcM8VmpkgWI,2023-02-01,Regular,אף אחד לא נשאר מאחור: הצוות שמחלץ מהכינרת - בלב הסערה,133,27760,215,13
6i9ve3efvPk,2023-02-01,Regular,רכב נפל לנחל ובור נפער: הנזקים שהחורף הביא איתו,133,21029,135,15
ztCLw7ytWAo,2023-02-01,Regular,התחזית 01.02.23: קר מהרגיל,67,2721,26,6
QRzVoSqIZ6Y,2023-02-01,Regular,טלטלה במערכת המשפט: הטענות נגד חימי - וכינוס הבכירים,158,9485,53,60
yeejCj3HkqE,2023-02-01,Regular,"חורף, אינטרנט וחו""ל: הסיבות לירידה במניות רשתות האופנה",175,10457,67,26
Q0TFn7-K-Vk,2023-02-01,Regular,תנאי האסירים הביטחוניים הוקשחו - בעזה ירו בתגובה לישראל,142,60805,519,132
DCPbccdkwBs,2023-02-01,Regular,המרוץ לנשיאות מתחמם: היילי תרוץ - טראמפ צריך לחשוש?,170,13173,156,36
FCh-lVPIBRI,2023-02-01,Regular,שלום עליכם: המדינה המוסלמית מאפריקה שפותחת שגרירות בישראל,157,29148,437,83
qfBkfYG82IQ,2023-02-01,Regular,"בכיר בצבא ארה""ב במסר לאיראן: ""שיתוף הפעולה עם ישראל יימשך""",180,14329,181,13
7lmjWtYH830,2023-02-01,Regular,"קיצוצים באינטל, פיטורים בפייפאל: המשבר של ההייטק העולמי",149,28289,210,26
hyvd-F4LLqg,2023-02-01,Regular,"הבכירה שהובילה לחקירות נגד רבנים: ""הרב דרוקמן בחר להאמין לפוגע""",759,49746,269,101
1UP4AnMXpUU,2023-02-01,Regular,העולם היום 01.02.23 | ניקי היילי רצה לנשיאות,2167,3626,29,5
qv1YkFzxw_s,2023-02-01,Regular,כותרות הערב 01.02.23 | ירי מעזה לעבר ישראל,534,2256,21,10
A2-JklPXHAI,2023-02-01,Regular,"עצם העניין 01.02.23 | ריאיון עם ח""כ שמחה רוטמן",2689,2955,25,9
IPY5V0axEN0,2023-02-01,Regular,מהדורת חמש 01.02.23 | התקיפה המסתורית באיראן,4386,5179,43,5
IwWUsM-fffU,2023-02-01,Regular,פטנט ישראלי ימנע נזק של מאות מיליוני דולרים לעצי הדקל?,333,28175,312,37
0jcJ-dyKQsc,2023-02-01,Regular,משחקי הכיס 01.02.23 | המשבר בהייטק מחריף,2660,5206,50,12
3LUy7sVbB04,2023-02-01,Regular,שרון ואורי 01.02.23 | ריאיון נתניהו ב-CNN,3732,4203,32,13
Q-UXcM6ptvw,2023-02-01,Shorts,הגשם ששובר את הבצורת - חגיגה #אוצר_בארכיון,20,11793,164,5
CpVINoRVrW8,2023-02-01,Regular,חדשות הערב | 31.01.23: סיכום ביקור בלינקן בארץ,5052,9895,60,19
0AGYOv0sGHg,2023-01-31,Regular,האדמה זזה: התחומים הראשונים שייפגעו ממהפכת הבינה המלאכותית,551,107995,1054,175
qKR3ZCXDrSk,2023-01-31,Regular,הורשע בהריגה - ויישב 26 שנים בכלא: הענישה המחמירה כחלק מהמאבק באלימות,180,92544,799,181
nci-RrLcI3w,2023-01-31,Regular,חדשות הלילה 31.01.23: האם רוסיה ובלארוס ישתתפו באולימפיאדה?,1562,5223,49,9
EfK3QOuJkr4,2023-01-31,Regular,"""ירו במי שלא רצה להילחם"": עדויות מאחורי מסך הדיכוי של פוטין",184,86276,895,375
hlLY_pmk84E,2023-01-31,Regular,מישהו ראה קפסולה רדיואקטיבית? חיפושים באוסטרליה אחר אבדה קטלנית,150,36568,336,33
9wfeBa-s1Eg,2023-01-31,Regular,גשם גשם בוא: החורף הישראלי הזכיר לנו איך הוא אמור להיראות,167,98855,719,67
qEsoPnaHRjo,2023-01-31,Regular,התחזית 31.01.23: הגשם ימשיך לרדת,63,3095,24,16
1wH_DwKTpkg,2023-01-31,Regular,חשש מהרפורמה וניסיון להביא לרגיעה: סיכום ביקור בלינקן בישראל,161,5679,41,82
gaMPBtLCOAI,2023-01-31,Regular,"""גולנצי'ק ערס"": קטטה במעורבות סמח""ט וסמג""ד מביכה את צה""ל",160,194122,1203,280
yma12hS7mLU,2023-01-31,Regular,סבתא מתמחה: בגיל 55 - אורנית הגשימה את החלום להיות רופאה,436,52228,654,78
BxvhbuEhOmE,2023-01-31,Regular,בצל הרפורמה המשפטית: הפגישה החריגה של בלינקן עם פעילים חברתיים,202,6846,52,35
sKpJOedwi4s,2023-01-31,Regular,"חרדה, אובדנות ואלימות מינית: הידרדרות במצבם של בני הנוער בישראל",108,15402,162,33
LUeFodbq5Uw,2023-01-31,Regular,הטענות נגד אבי חימי: חשף את עצמו בשיחת וידיאו,203,20751,95,70
8z6-GgBJjKY,2023-01-31,Regular,"המס על החד""פ בוטל - אז למה הצרכן עדיין משלם את אותו המחיר?",209,18889,178,100
TWFAQlDT4gg,2023-01-31,Regular,העולם היום | 31.01.23: הפגיעה בבית הכנסת העתיק בגוליאיפולה שבאוקראינה,2379,4443,30,11
K6tnaIc6-A4,2023-01-31,Regular,"כותרות הערב 31.01.23: קטטה בין לוחמי גולני לסמח""ט יהודה",739,2436,19,6
5MmzsoFPcvc,2023-01-31,Regular,עצם העניין | 31.01.23: נשק לכל דורש,2774,2982,24,10
CDM1-J-lVDU,2023-01-31,Regular,מהדורת חמש | 31.01.23: סערת ראש לשכת עורכי הדין אבי חימי,4652,9362,47,16
8pNMlRly2Zw,2023-01-31,Regular,משחקי הכיס | 31.01.23: מס הנטפליקס,2453,4987,50,15
nOIQAOsIGBU,2023-01-31,Regular,היום הזה | 31.01.23: חוק דרעי השני,3578,5091,34,13
mU8cH_ku4RU,2023-01-31,Regular,"הבשורה על פי תל אביב: הנתונים שמעידים על שינוי בשוק הנדל""ן",134,49593,704,105
mLGLsLIb0LI,2023-01-31,Regular,מוסכניק בן 90: לאון קריו הוא מומחה לתיקון רכבי אספנות,360,76970,711,43
WmHn0CsjBv0,2023-01-30,Regular,חדשות הלילה 30.01.23 | בלינקן בישראל: על השולחן - הרפורמה המשפטית,1406,5094,40,10
rUB-CRbHGbQ,2023-01-30,Regular,חדשות הערב 30.01.23 | העלאת כוננות בישראל מחשש לנקמה איראנית,4915,24984,113,29
lkD_jDgFQbI,2023-01-30,Regular,"""נאט""ו מעורבת בסכסוך"": סגן שגריר רוסיה באו""ם מדבר",250,7580,98,41
8MLmFh3pDRw,2023-01-30,Regular,גן סגור: הסייעות נשארו בבית במחאה על תנאי העסקתן,180,10300,88,53
R5QcRUJkLz4,2023-01-30,Regular,התחזית 30.1.23: חשש להצפות במישור החוף,126,6356,32,3
HCUveVl6A5A,2023-01-30,Regular,"אחרי הפיגוע בנווה יעקב: פלוגות צה""ל מתגברות את המשטרה בירושלים",144,89492,821,112
MwU4ltlFwc8,2023-01-30,Regular,"פרצופה של המדינה: להקת ""תיסלם"" מתכוננת להופעה עם הפילהרמונית",374,6776,56,14
F-XeszFqhgk,2023-01-30,Regular,"זבנג וסיימנו: ישראלים קופצים לגיחות קצרות בחו""ל במחירי רצפה",223,39330,247,41
opaaT_PYLwc,2023-01-30,Regular,"גבול הצפון עולה מדרגה: נמנעה הובלת אמל""ח איראני לסוריה",129,14604,144,11
8CmXtj5gW2I,2023-01-30,Regular,"""כמו על LSD"": אברהם טל בקליפים הזויים מבינה מלאכותית",626,66863,677,49
Wdpi6Kc5LRk,2023-01-30,Regular,"""עם טיל זה יקח דקה"": רה""מ בריטניה לשעבר חשף את איומי פוטין",160,44658,372,125
GdUWqb3PL_o,2023-01-30,Regular,מרדף משטרתי אחר חשודים שהציתו אוטובוסים במוקדים שונים בצפון,170,22133,221,61
_B2s6QfGelc,2023-01-30,Regular,איפה הבטיחות? שלושה ילדים במושב הקדמי - הכלב מאחורה,106,55472,349,96
bFSrD6-N9Ds,2023-01-30,Regular,"ישראל במרוץ להשגת הפטור: טיסה לארה""ב בלי טפסים ותורים",161,23197,218,53
T2Relh8tvmk,2023-01-30,Regular,"יעקפו את בג""ץ: הצעת החוק שאמורה להחזיר את דרעי לתפקיד שר",192,10645,78,105
PAkqwaOuD4w,2023-01-30,Regular,אחרי התקיפה: באיראן משדרים עסקים כרגיל ומבטיחים לנקום,177,43000,382,36
PhAs_VSPEaU,2023-01-30,Regular,העולם היום 30.01.23 | הסרט של נרנדרה מודי,2111,4232,22,6
NyOFDxuZ1zM,2023-01-30,Regular,עצם העניין 30.01.23 | נתניהו ובלינקן נפגשים,2648,1977,13,9
NGfsSo_jyzQ,2023-01-30,Regular,מהדורת חמש 30.01.23 | תקיפה בגבול סוריה-עיראק,4441,7966,65,14
vclLjEFJEa8,2023-01-30,Regular,משחקי הכיס 30.01.23 | מניות הבנקים צונחות,2690,4534,46,13
vXV94lcwnxM,2023-01-30,Regular,שרון ואורי 30.01.23 | ראשי הסיעות בהצהרות,5414,5426,45,23
DkBLfTi2hHs,2023-01-30,Regular,"ישראל במסלול הירוק לוויזה, עכשיו זה כבר תלוי בממשלה שלנו",138,20856,412,101
Rff6E4s7M9o,2023-01-30,Regular,השקל שלפני הסערה: התרחיש שמדאיג את נתניהו - ויעלה לנו בכיס,147,37876,969,398
fuY4XyzKTW0,2023-01-29,Regular,חדשות הלילה | 29.01.23: שיירת משאיות הותקפה בגבול סוריה-עיראק,1462,5815,57,11
iOCdDmJCSCc,2023-01-29,Regular,"הזמר הערבי שר בעברית את ""התקווה"" - ועורר זעם",201,43267,854,133
HpOo7aR5fow,2023-01-29,Regular,"""לך, לך מכאן"": בקצרין מוחים על חזרתו של עבריין המין הרב שיינברג",261,40648,242,81
UsuJ-g3Mz3A,2023-01-29,Regular,נפלאות התבונה: סנופ דוג מפרסם כנאפה והבינה שמחייה מתים,660,84740,1261,86
c8XCgwbCQUc,2023-01-29,Regular,להיות מוכנים: גל הטרור מוביל אזרחים לחידוש רישיון נשק,250,85281,928,155
