video_id,date,type,title,duration_sec,views,likes,comments,shares,whatsapp_shares,saves
7546151470261914898,2025-09-04,Video,כמעט חסר תקדים בקבינט: ראש הממשלה וחברי הקבינט החליטו נגד הדעה של כל ראשי מערכת הביטחון @מיכאל שמש Michael Shemesh ,50,53504,1181,356,66,27,47
7546127229634301192,2025-09-04,Video,הילדים השאירו לגו על הרצפה? #לגו #שיאגינס #ניוזילנד,31,203926,8460,146,626,102,220
7545969771326541057,2025-09-04,Video,השפים מגבירים להבות: מכתב המסעדנים הישראלים נגד ההרעבה בעזה (עופר חלפון),156,154850,6505,887,241,56,248
7546118070721465608,2025-09-04,Video,"הרכבל האיירוני בליסבון, בירת פורטוגל, סטה מהמסילה - והתרסק #פורטוגל #חול #טיסה",21,19618,326,6,23,11,11
7545970300601552145,2025-09-04,Video,"""הילדים בגן צחקו שיש לי שפם"": הילדות שמסירות שיער בלייזר לקראת כיתה א' (קטי דור)",666,590962,31446,1521,5684,959,2094
7545826243178958087,2025-09-03,Video,עוזרים ללוחמים שנפצעו - לחזור לחיים❤️‍🩹#צהל #לוחמה #חיילים,502,175553,6567,245,222,91,212
7545818983019171079,2025-09-03,Video,"במקביל להכנות של צה""ל לתמרון - תושב עזה מעיד: ""חמxס עומדים בדרכנו ועוצרים את הירידה דרומה"" @itayblumental1@itsikzuarets (כרמלה מנשה) 📷: דובר צה""ל",26,77691,827,21,46,12,56
7545574653750906120,2025-09-03,Video,מחירי הטיסות יירדו? WIZZ מקימה בסיס קבוע בישראל - ומבטיחה מהפכה,410,105241,3615,114,376,76,207
7545573698917502226,2025-09-03,Video,העולם הערבי נגד קרפור - בגלל פעילותה בישראל @anastasia.stu7,119,545133,10377,657,1156,464,555
7545586026136358162,2025-09-02,Video,ישראל שיגרה לחלל את הלווין ”אופק 19” - שישמש למטרות תצפית,17,390319,16962,337,1825,536,710
7545575685172120840,2025-09-02,Video,"""השלמת הכנסה"": גרסת הגננת שחשודה בהחזקת חצי ק""ג ק!קא*ן @haimgoldich",147,65110,1318,61,206,81,107
7545556694160690449,2025-09-02,Video,"עידו הרוש ז""ל ראה את עשרות המח2לים מגיעים - והסתער בגבורה בלתי נתפסת #חלליצהל #עידוהרוש #צהל",79,437047,29548,616,361,78,970
7545553087365139720,2025-09-02,Video,איתיי בנדה שר ללבבות של אנשים ברחבי העולם - ולא נעלב גם כשהוא מקבל קללות: ״זו שליחות״  (ערן זינגר),47,212701,8079,180,118,37,261
7545427860576537874,2025-09-02,Video,"שגרירנו בטיקטוק: איתיי בנדה, מוזיקאי ישראלי שחי בלוס אנג'לס, יודע לשיר ב-40 שפות. במפגשים ברשת עם צעירות וצעירים ערבים ומוסלמים הוא מצליח לגעת להם בלב - אבל גם מתמודד עם תגובות שנאה (ערן זינגר)",733,454502,23703,221,401,113,1020
7545220023078358280,2025-09-02,Video,"שנה למינוי המפכ""ל דני לוי: הפשע שמשתולל, המשטרה שהתרסקה – ומה באמת קורה בין המפכ""ל לבין השר בן גביר? @hadasgrinberg",950,262268,4022,369,553,258,440
7545222358370372882,2025-09-02,Video,"החות'ים קבר! את הבכירים - ומאיימים: ""ישראל תספוג תגובה קשה וכואבת""",172,368450,11021,671,522,103,862
7545211702996978962,2025-09-02,Video,"""תפתחו מוסדות לילדות שלכם"": האפליה נגד הילדות הספרדיות - והגיבוי מגפני @haimgoldich",220,368717,13980,544,735,229,648
7545203414540487944,2025-09-01,Video,בן 11 מטקסס מתח את השכנים - ונורה למ!!ת: אתגר הטיקטוק שנגמר אסון @yoavzehavi10,107,777523,42048,707,3486,296,2042
7545193037102714119,2025-09-01,Video,"""גזענות טהורה"": חבר הכנסת משה גפני קרא לש""ס לפתוח בתי ספר - לאחר שתלמידות ספרדיות לא הורשו ללמוד בבתי ספר חרדים  @קרן אוזן ",19,110206,3327,355,88,51,108
7545184832213585169,2025-09-01,Video,"עשרות ילדות חרדיות, רובן ספרדיות, נשארו ב-1 בספטמבר בבית בגלל ""עומס בבתי הספר"". חבר הכנסת משה גפני מדגל התורה: ""שש""ס יפתחו מוסדות משלהם"" @haimgoldich",76,180049,7201,458,338,119,334
7545169826369539345,2025-09-01,Video,"מרתיח: משיח, שגר בשנים האחרונות בקולומביה, הגיע לארץ ב-7 באוקטובר ומאז נלחם במילואים בלי הפסקה. למרות תרומתו האדירה, המדינה מסרבת לחדש את תעודת הזהות שלו - והוא אפילו לא מקבל את ההטבות למילואימניקים @kerenuzan1",33,181567,7343,213,186,54,198
7545139681801899265,2025-09-01,Video,"סתיו, בת הזוג של החטוף החלל עידן שתיוי ז""ל, נפרדה ממנו: ""האמנתי שאתה חי, דמיינתי אותך חוזר"" (יעל צ'כנובר)",32,128552,8022,1002,122,33,196
7545115890237377793,2025-09-01,Video,"איך מלמדים בבוקר של ""הותר לפרסום"" - ואיך מתמודדים עם השאלות הקשות של הילדים על המלחמה? טליה, מנהלת בית החינוך היסודי מרחבים ביבנה, מסבירה @r_m_aharoni",40,12195,275,12,1,0,13
7545114529768688913,2025-09-01,Video,אחרי שנתיים רחוק מהבית: את שנת הלימודים הזאת אמיר ונטע פותחים סוף סוף בבבית הספר בניר יצחק @itsikzuarets @rubihammerschlag,23,18214,534,7,7,1,13
7545092140313873681,2025-09-01,Video,הסיפור המוזר של הטרנסית הנאו-נאצית שהשתלטה על הכותרות באירופה (דב גיל-הר),245,99931,3083,118,475,82,235
7545102035524324609,2025-09-01,Video,"ליאת, אימו של רותם סהר-הדר ז""ל ומורה בתיכון יצחק נבון ביבנה, חוזרת ללמד בני נוער שיתגייסו לצבא כבר בעוד פחות משנה: ""מנסה לא לחשוב על זה"" @r_m_aharoni",44,92751,6860,63,113,22,137
7545076901384162567,2025-09-01,Video,"מאות בני נוער במרכז סירבו להתחיל את שנת הלימודים כסדרה, ויצאו לרחובות במחאה למען שחרור החטופים @yoavborowitz  צילום: זוהר גלדמן, דפנה בנקי",14,34398,1587,178,83,13,45
7545073768910179585,2025-09-01,Video,"תקדים רפואי בסין: ריאת חזיר הושתלה לראשונה בגופו של אדם. הריאה תפקדה חלקית במשך תשעה ימים - אז ביקש המטופל להפסיק את הניסוי, על אף סימני ההצלחה. (נוב ראובני)",201,427935,13430,339,1379,227,919
7545002537242381569,2025-09-01,Video,"דוד ד'אור הותקף בפולין על רקע אנטישמי: במהלך הופעה של הזמר בעיר ורשה, מפגינה פרו-פלסטינית התיזה עליו צבע אדום וצרחה ""פרי פלסטיין"" (דב גיל-הר, אלון פרוכטר) 📸: עופר מנחם",8,601528,9021,1365,1177,81,417
7544838413522947329,2025-09-01,Video,"בנוכחות חלקית, אחרי שנתיים: ילדי העוטף וקו העימות חוזרים לכיתה @itsikzuarets @rubihammerschlag",456,189380,7983,44,386,86,228
7544842134407417104,2025-08-31,Video,אחד בספטמבר שמח מיהב ולוטם החמודים 💜 @kerenuzan1  #ביתספר #לימודים #1בספטמבר #כאן11 #חדשות,21,583497,36905,685,2240,167,1145
7544835006695214353,2025-08-31,Video,"""פסגת הרשע"" העולמית בסין יוצאת לדרך. מה תאחלו לאורחים? @yoavzehavi10  #סין #רוסיה #הודו #טורקיה #צפוןקוריאה #פוטין #ארדואן #כאן11 #חדשות",112,127404,2411,113,90,36,138
7544816473965858065,2025-08-31,Video,"גבנ""צ עם... ענבים? כך תשדרגו את הסנדוויצ'ים לבית הספר (יפעת גליק)",32,35751,1014,8,32,5,52
7544733226560916743,2025-08-31,Video,"האם טהראן, למרות המהלומה שחטפה מישראל ומארה""ב, למרות השפל הכלכלי חסר התקדים והסנקציות שבדרך, תחזור להילחם עם ישראל? (איילה חסון)",210,264478,6451,153,313,55,337
7544760868962110728,2025-08-31,Video,"היהודייה שהתחתנה עם חות'י, עברה לתימן והסתננה לשורות ההנהגה של ציר הרשע האיראני (אילה חסון)",55,378958,12351,91,285,70,756
7544728169346075922,2025-08-31,Video,"היא נולדה בפריז למשפחה יהודית. התחתנה עם מוסלמי תימני, נסעה אחריו לתימן, הייתה עדה לעליית החות'ים לשלטון, ונעה על קו צנעא-טהראן. כשהיא עוטה חיג'אב ראיינה את נשיא איראן ראיסי ונפגשה עם בכירים שם. בשלב מסוים נמלטה מבעלה, חזרה ליהדות ומאז היא מתויגת בעולם הערבי ""סוכנת מוסד"". סיפורה הלא ייאמן של היהודייה שהתאסלמה והגיעה הכי קרוב שאפשר לאויב - עד שהתפכחה הריאיון צולם בהרודס תל אביב (איילה חסון)",775,653936,31031,337,2282,767,3199
7544712501452164359,2025-08-31,Video,"המלחמה בעזה נמשכת והנטל על חיילי המילואים גדל. לכן החליטו שתי נשות מילואימניקים, איילה כהן ואביה בזק, לקחת יוזמה ולהציע לצה""ל תפקיד חדש: רכזת משפחות. הן סיפרו על האתגרים בתקופה המורכבת הזאת, על הדאגה לבני הזוג שבחזית ועל היוזמה הקטנה שלהן שמנסה לעשות שינוי גדול. @yoavborowitz",527,60546,2314,22,35,9,85
7544648544754371858,2025-08-31,Video,ארגוני פשיעה משתמשים לא פעם בצעירים נורמטיביים שלא אמורים לעורר חשד והופכים אותם למבריחי סמים - בתמורה לכסף. (שלי טפיירו),696,492789,14650,357,1030,225,930
7544644211665063186,2025-08-31,Video,מאחורי ההצלחה המסחררת של חיסול הבכירים במלחמה עם איראן עומד מודיעין טוב של ישראל – וגם פרצת אבטחה של משטר האייתולות. תחקיר חדש בתקשורת האמריקנית חושף כיצד הטלפונים של המאבטחים הפילו בפח את הצמרת בטהרן. (יואב זהבי),203,177184,4868,59,178,49,263
7544098984915258625,2025-08-30,Video,אודי כגן מביא את הפוסט טראומה לבמת הסטנדאפ #פוסטטראומה #הלומיקרב #אודיכגן,579,435016,33181,214,661,228,1746
7544079109094198529,2025-08-29,Video,"גבורתו של אילן וייס ז""ל💔 #אילןוייס #נגהוייס #חטופים",152,95249,4025,171,60,41,120
7544078294765882640,2025-08-29,Video,"שנה עברה מאז הר3ח של הרש גולדברג פולין, כרמל גת, עדן ירושלמי, אלכס לובנוב, אלמוג סרוסי ואורי דנינו💔 #הרשגולדברגפולין #עדןירושלמי #כרמלגת #אלכסלובנוב #אלמוגסרוסי #אורידנינו",836,142041,11923,202,82,16,451
7543987418156895506,2025-08-29,Video,הערב בחדשות שישי: מוני ובראבא חוזרים לשתף פעולה על הבמה - ומספרים על הדברים שלומדים בגיל 70 (איטה גליקסברג),110,55822,1339,29,31,9,53
7543982925184879890,2025-08-29,Video,הטבעת נגנבה רגע לפני הצעת הנישואין😳 (אורלי אלקלעי),130,574966,33155,155,822,123,1095
7543902747473546514,2025-08-29,Video,"הופעות, שת""פים ושיעורי בית: אייל לוי ויולי ויצמן חוזרים ללימודים @May-Laurence 🎗️🦋💋 ",424,543832,37065,343,1340,40,1716
7543714343456705799,2025-08-29,Video,יש לכם מספיק כסף לקנות את הבית הכי יקר באמריקה? (מיכל רשף),72,205575,9810,82,618,141,443
7543709292071865621,2025-08-28,Video,"במבצע סבתא, בחמישייה הקאמרית וברשימת שינדלר: נפרדים מרמי הויברגר 💔 @amitharari",518,74151,4739,74,65,20,190
7543709892192816385,2025-08-28,Video,תיעוד חריג מפולין: מטוס F-16 התרסק בטיסת אימון לקראת מטס חגיגי (איתמר מרגלית),19,1417195,38431,1144,4981,202,3242
7543694482349346056,2025-08-28,Video,"""מי חשב לתלוש ילד מהידיים של אמא שלו?"": 20 שנה אחרי ההתנתקות - הסדרה שפותחת את הפצעים (אמיר גרא)",54,500547,40715,848,796,126,2460
7543688145934519559,2025-08-28,Video,"פעילים השליכו צבע אדום מחוץ לבית הרמטכ""ל זמיר וקראו לו לסרב ליציאה למבצע לכיבוש עזה, חמישה נעצרו @itsikzuarets",33,654892,11389,2005,1351,324,531
7543669482816818449,2025-08-28,Video,"שנה לר3ח ששת החטופים, ההורים של אורי דנינו והירש גולדברג-פולין ז""ל חושפים את הקשר העמוק שנוצר בין הילדים שלהם במנהרה, שהתחיל ביום החט*פה - ונגמר כשנר3חו זה לצד זה (רחלי רז סלע)",40,127421,8470,92,54,8,256
7543622955721444616,2025-08-28,Video,"העיתונות תמיד היתה יותר ממקצוע עבור דן מרגלית, שהלך לעולמו היום בגיל 87 (דורית אסרף מזרחי)",27,46857,512,49,8,4,10
7543360191115365639,2025-08-28,Video,"פטריוטים או גזענים? הקרב על תליית הדגל בבריטניה: ""זה יכול להעליב את המהגרים"" (דב גיל-הר) #לונדון #אנגליה",276,297672,16277,684,894,301,698
7543363377423338770,2025-08-28,Video,האירוסים של טיילור סוויפט לטראוויס קלסי הם אירוע בינלאומי - לפחות אם תשאלו את המעריצות @amitharari,259,51362,4673,104,114,19,174
7543361477378428178,2025-08-28,Video,"הורים אמריקנים מאשימים את צ'אט ג'י פי טי בהתאבדות של בנם בן ה-16, ועכשיו הם תובעים את האחראים @ittaishick",251,609275,28096,378,3550,633,2016
7543365092264480018,2025-08-27,Video,יכול להיות שבקרוב בית הספר שלכם יחסום לכם את הרשתות החברתיות? #טיקטוק #טלפון #ביתספר @liran_kogahinoff,81,679763,29603,4749,14842,1127,2507
7543359396890348808,2025-08-27,Video,בגלל קמפיין פרו פלסטיני - המפיקים הישראלים של פסטיבל בפורטוגל נאלצים לבטל יום לפני הפתיחה וכשכולם כבר בדרך (נוב ראובני),256,81589,2315,58,103,39,95
7543291468065049863,2025-08-27,Video,"""שגב הגיע לעזה כשהוא כבר סובל מפוסט טרא!מה"": משפחתו של שגב כלפון חושפת עדויות מהשב* (יעל צ'כנובר)",44,66125,2857,22,96,36,72
7543278164517080321,2025-08-27,Video,"""גילינו מה הפסדנו"": תושבי קרית שמונה גילו את המרכז - והעיר התרוקנה @rubihammerschlag",88,34604,583,15,17,9,19
7543245520093842704,2025-08-27,Video,"קברו של חלל צה""ל הושחת בסוף השבוע בחלקה הצבאית באור עקיבא, באמצעות שריפת דגל ישראל על מצבתו. המשטרה עצרה את החשוד, שטען להגנתו שניסה להדליק נר (אורלי אלקלעי) צילום: דוברות המשטרה",11,578575,13105,401,187,31,1920
7543231167701470482,2025-08-27,Video,ממגרש הכדורגל לעולם התחתון: עומרי קנדה על ההתמכרות שכמעט עלתה לו בחייו #כדורגל #עומריקנדה #כסף,57,227871,8441,26,390,101,365
7543213562500549906,2025-08-27,Video,הרשימה עוד ארוכה - אבל לא יכולנו להכניס את כולה בסרטון אחד #חינוך #ביתספר #יואבקיש ,89,117356,3665,316,360,144,144
7543204201720057095,2025-08-27,Video,"תחייכו, מצלמים אתכם מהחלל📸 | צילום: SpaceX #חלל #כאן11 #מצלמה",39,94804,2835,68,259,116,114
7543183475659001095,2025-08-27,Video,21 ראשי רשויות מאוימים #כאן11 #ראשעיר #חדשות,636,265414,5577,48,815,293,514
7543182990872956178,2025-08-27,Video,אוסטרליה גירשה את שגריר איראן #אוסטרליה #חדשות #כאן11,193,140621,8228,87,182,44,267
7543168111105690888,2025-08-27,Video,מזג אוויר טרופי באשקלון? התושבים הופתעו לגלות גשם יורד - בשיא הקיץ צילום: דיאנה כהן,17,283809,18160,394,2431,279,560
7542994221246991624,2025-08-27,Video,"המסע בדרך לאומן - המשטרה נערכת לעצור את העריקים שינסו לצאת מהארץ לראש השנה, חלקם אפילו הלילה (אורלי אלקלעי)",228,131124,3907,435,196,64,213
7543149697402146056,2025-08-27,Video,בגלל המל@מה: המחסור במורים מחריף - ובבתי הספר מנסים לאלתר פתרונות #מילואים #צהל #ביתספר,212,162472,7450,105,177,60,204
7542994849809616136,2025-08-26,Video,"משפחתו של החטוף שגב כלפון משתפת קטע מהשיחה האחרונה עמו, וממשיכה להיאבק להשבתו (יעל צ'כנובר)",570,375243,12745,122,620,181,667
7542980220765228296,2025-08-26,Video,"חברי נבחרת ישראל בכדורסל ביקרו במחנות ההשמדה אושוויץ ובירקנאו מוקדם יותר היום, במסגרת ההכנות ליורובאסקט. הם סיימו את הסיור בשירת ההמנון יחד, על האדמה עליה נספו מעל למיליון יהודים @yoavborowitz צילום: איגוד הכדורסל",63,20945,1171,21,8,3,21
7542966182911970567,2025-08-26,Video,"אמא לא מוותרת בחיים: הזעקה של סילביה קוניו, אמם של החטופים דוד ואריאל קוניו (יעל צ'כנובר)",25,331097,22183,931,934,130,717
7542881166194445575,2025-08-26,Video,ניתוח הגבהה? עכשיו זה אפשרי גם בישראל (איתמר מאירי),41,122089,4058,24,106,19,156
7542863044980903186,2025-08-26,Video,"אימו של החטוף אלקנה בוחבוט מתחננת: ""תסיימו עם זה, אנחנו מרוסקים. קצת רחמים"" (אורי לוי, שרון וכסלר)",31,45507,1708,82,26,3,29
7542851825704226066,2025-08-26,Video,"צאצאי נאצים הגיעו לסגור מעגל ומתנדבים בשיקום מטולה: ""אני עומד לצד ישראל, גם אם זה אומר שאאבד חברים"" @rubihammerschlag",45,64824,3445,30,54,13,101
7542849344303549714,2025-08-26,Video,"נהג קרא למפגינים שחוסמים כביש בצומת שער הנגב לעלות לירושלים, שי לי, אשתו של החטוף עמרי מירן, השיבה: ״בוא איתי!״ (אסף פוזיילוב)",10,306504,8087,115,96,28,180
7542829730450492680,2025-08-26,Video,"""נאנסתי שוב - בחסות המשטרה"": נעם הגישה תלונה על אונס נגד המאמן שלה, אבל הטיפול בתיק לא מתקדם כבר יותר משלוש שנים (ורד פלמן)",65,768514,51294,520,663,56,1892
7542777974819540232,2025-08-26,Video,"יום המחאה: מפגינים שחוסמים בשעה זו את איילון בקריאה להשבת החטופים, הבעירו מדורה על הכביש  (אנה פינס) 📸: דנה ברק",6,145084,3156,295,324,122,96
7542625009047457025,2025-08-25,Video,"שחר מנע, כוכב הריאליטי ""אהבה חדשה"" מסתבך #אהבהחדשה3 #שחרמנע#לירעוז תגובת חברת AMS: ""החברה מתייחסת לכל פנייה ברצינות ומתחייבת לבחון כל טענה בשקיפות ובאחריות. כך נהגה בעבר ותמשיך לפעול גם בעתיד, מתוך מחויבות מלאה ללקוחותיה. למרות בקשותינו, הכתבה ופרטי הלקוחות לא הוצגו בפנינו טרם הפרסום ולכן נמנעה מאיתנו האפשרות להגיב באופן ענייני ומבוסס.אל מול הטענות שכן הוצגו, הצגנו מסמכים ועדויות המפריכים אותן, אך אלו לא שוקפו במכוון בכתבה. כך נוצרה תמונה חד־צדדית המתמקדת במקרים בודדים ומתעלמת ממאות סיפורי הצלחה",90,495517,22965,666,4843,994,1347
7542608471519268103,2025-08-25,Video,משפחות חטופים יוצאות ביום עצירה נוסף מחר. מה זה אומר?  יעל צ׳כנובר עושה סדר,35,143384,3213,128,737,254,146
7542588873084259592,2025-08-25,Video,"כפסע מסיום מוחלט של המלחמה? (נתן גוטמן, ישי בר יוסף) #טראמפ#חרבותברזל",17,49147,1150,32,43,14,41
7542558050532658439,2025-08-25,Video,"סבתו של בר קופרשטיין שנמצא כבר כמעט שנתיים בשב*: ""אנחנו שבורים לגמרי, המשפחה הרוסה. בעלי ניצול הש!אה אומר שזו שו!אה גרועה יותר"" (כאן רשת ב 🎙️ יגאל גואטה ומזל מועלם)",84,54647,2547,132,55,17,69
7542538093245615377,2025-08-25,Video,למרות הסיכון והעלות: הישראלים שעשו ניתוח גובה #כאן11 #גובה #ניתוח,462,532018,28372,276,1858,324,1160
7542527903511170311,2025-08-25,Video,משרד החינוך צריך להבין: זו לא כמות המורים - זו האיכות @liran_kogahinoff  #ביתספר #מתמטיקה #לימודים ,85,442528,24808,2206,6004,856,1588
7542499748247375121,2025-08-25,Video,"""אנחנו יכולים להביס את חמxס"": בנו של בכיר חמxס שהפך לאחד הקולות החזקים למען ישראל (אילה חסון)",64,183137,12037,370,423,139,6711
7542492853822311696,2025-08-25,Video,"""יש כבר נשים בטנקים, רופאות ומהנדסות - אין סיבה שלא תהיה מצילה"": תמר עושה היסטוריה בתור המצילה הראשונה של תל אביב (אנה פינס) #ים #קיץ",71,12716,370,12,1,0,10
7542405338197216520,2025-08-25,Video,"אין מילים: קאזם חליליה ז""ל, שהיה חבר של החטוף יונתן סמרנו ז""ל, ספד לו רק ביוני האחרון, כשהוא הובא למנוחות. הוא שיתף בכך שהם לא הספיקו ללכת לשתות בירה ביחד, וביקש ממנו לבקר אותו בחלומות. יהי זכרם ברוך 💔",23,473931,36849,534,536,97,933
7542396373346438418,2025-08-25,Video,"טרגידה: קאזם חליליה ז""ל, משתתף האח הגדול, נהרג הלילה בתאונת דרכים. בחודש יוני האחרון הוא ספד בהלוויה של חברו יונתן סמרנו ז""ל, שנחטף מהנובה ב-7 באוקטובר וגופתו הושבה ארצה",29,424963,16262,403,390,103,600
7542274665633434898,2025-08-25,Video,הוויכוח על בתי הכנסת והתפילות בהפרדה בתל אביב חוזר?  (אנה פינס),230,199331,7221,733,354,134,314
7542276236807048455,2025-08-24,Video,ר!צחים אכזרים או קורבנות תמימים? האחים מננדז נשארים בכלא - אבל כנראה שזה עדיין לא הסוף  (נתן גוטמן),305,360312,16974,343,708,66,1200
7542273387255631111,2025-08-24,Video,"טראמפ: ""כנראה שיש פחות מ-20 חטופים בחיים"" - המשפחות דואגות  (יעל צ'כנובר)",206,19573,633,10,7,4,19
7542265318123506952,2025-08-24,Video,"בני גנץ הציע ""ממשלת פדיון שבויים"" - נתניהו ולפיד התעלמו  (יערה שפירא)",184,47979,572,126,12,5,31
7542224379812252929,2025-08-24,Video,מה עשתה השרה שאחראית על הרכבות בזמן השיבושים הכי משמעותיים במערך הרכבות מאז קום המדינה? @ifatglick1,432,112131,7363,174,188,36,182
7542220303812939025,2025-08-24,Video,"מזעזע: חולה סופני בן 88 שהורשע ברצח אשתו ונשלח למאסר עולם – הודה גם בהמתת בנו, שהיה אז רק בן חמש @itsikzuarets",158,1071937,33634,503,3120,788,2013
7542215884803149073,2025-08-24,Video,"מזעזע: תיעוד חדש ובלעדי של הגבר שהתעלל בכלבו – וצפוי להמשיך לפגוש אותו למרות שהוגש נגדו כתב אישום 👇 משה ברששת מאור יהודה נעצר לפני שבועיים לאחר ששוטר הבחין במעשיו ועיכב אותו לחקירה – שם התברר כי מדובר בהתעללות ממושכת. הכלב, שסבל משטפי דם ורעידות, הועבר לטיפול השירות הווטרינרי - אלא שבמשרד החקלאות החליטו להעביר את הכלב לגיסו של ברששת, מה שאומר שהוא צפוי לפגוש את המתעלל שוב ושוב. תגובת משרד החקלאות: במשרד החקלאות בחנו בקפידה ובכובד ראש את סוגיית החזקתו של הכלב ברונו הכוללת בין היתר: לידי מי יימסר ",17,133136,4689,204,1073,120,373
7542150286169640208,2025-08-24,Video,"14 מטוסי קרב הטילו כ-40 פ33ות בצנעא. שם המבצע: ""נווה צדק"" #תימן #חות'ים #כאן11",18,454270,11898,420,644,108,528
7542067582237494544,2025-08-24,Video,"ל' מפקדת על צוות הלוחמות ביחידת יהל""ם - שפועלות עמוק בשטח האויב   #צה""ל #לוחמות #יהל""ם",48,324016,19599,225,886,260,883
7542056056864754961,2025-08-24,Video,הולנד סוערת - בגלל ישראל #הולנד #חדשות #כאן11,153,102338,2017,46,27,10,74
7541868838770593032,2025-08-24,Video,כשהנסיך הירוק פגש את איילה חסון,824,609485,32388,654,2274,824,2782
7541876858334268692,2025-08-23,Video,"הכירו את תמר, המצילה הראשונה של תל אביב🏖️ (אנה פינס) #ים #חוף #חוףהים #תלאביב #מציל #כאן11 #חדשות",329,121059,5964,87,111,34,158
7541807455362223380,2025-08-23,Video,מה קרה לבני גנץ? @yaara.shapira  #גנץ #בניגנץ #פוליטיקה #פוליטיקהישראלית #בחירות #כאן11 #חדשות,632,165184,3526,214,80,19,145
7541803652034383124,2025-08-23,Video,נוסעים לחופשה באירופה? האנטישמיות ביבשת עולה מדרגה (דב גיל-הר) #אירופה #הולנד #צרפת #פארקמים #חופשה #אנטישמיות #כאן11 #חדשות,207,77228,1632,45,68,24,77
7541764179556912400,2025-08-23,Video,סיפור על הכלה שניצחה את האש 🤍 (אורי לוי),538,132516,6955,20,77,18,227
7541715992548740369,2025-08-23,Video,"דאלית אל-כרמל בדרך להפוך למעצמת שווארמה לאומית - ומי הם בכלל אותם חברי ""כת השווארמה"" שמעניקים לה את התואר הזה? (יובל אגסי)",793,542175,11489,188,2869,1084,1428
7541519308547984656,2025-08-22,Video,"""עושים כסף טוב"": בית הספר שבו לומדים לתכנת במקום לעשות בגרויות - ומרוויחים כמעט כמו ההורים @liran_kogahinoff #ביתספר #הייטק",28,57019,2076,68,123,18,81
7541394099002264840,2025-08-22,Video,מצפצפים על החוק: מצעד התירוצים של נהגי ישראל,42,113439,3861,49,154,18,158
7541330805809794305,2025-08-22,Video,"""העם רוצה התערבות ישראלית"": תיעוד בלעדי מהר הדרוזים בסוריה (ריאד עלי)",52,843100,22668,1122,2508,626,1557
7541132135109774593,2025-08-22,Video,"זריקות הרזיה לילדים? המומחים מזהירים: ""לא מדובר בפיתרון קסם""",190,208951,8139,135,756,113,610
7541130125060902161,2025-08-22,Video,אין כניסה עם כאפייה: גרמניה אסרה על הכנסת כאפיות למחנה הריכוז בוכנוולד,174,134729,14658,80,179,20,763
7541129773582519568,2025-08-22,Video,"""השופט הכי נחמד בעולם"": השופט האמריקני פרנק קפריו הלך לעולמו בגיל 88",180,1104130,80375,519,2186,344,4037
7541136024290807057,2025-08-21,Video,עשרות אלפי ילדים בעקבות שוקולד: ההשקה שהקריסה את קניון TLV #סולטיז,160,544356,16467,478,1244,328,960
7541087974159551760,2025-08-21,Video,"פיצרייה ליד ח'אן יונס, קינוחים מושחתים בלב ההפגזות: העשירון העליון בעזה לא מוותר על הנאות החיים גם בעיצומה של המלחמה @anastasia.stu7",33,36681,690,17,36,4,26
7541047953339763984,2025-08-21,Video,"היועמ""שית אשמה בפקקים? שרת התחבורה מירי רגב כוללת גם את היועצת המשפטית לממשלה באחראים לכאוס התחבורתי בשבוע האחרון: ""אם היועמ""שית לא היתה מאשרת לחסום כבישים - האוטובוסים היו מגיעים בזמן"" (נעם גולדברג)",25,83401,2109,717,256,103,87
7541037623393963265,2025-08-21,Video,"אפשר למנוע את הרצח הבא? המדינה לא משתמשת בחוחק האיזוק האלקטרוני, שיכול להציל נשים - למה? (יעל צ'כנובר)",123,64974,4159,99,55,8,126
7541007392285150481,2025-08-21,Video,"נתניהו מעריך בראיון לחו""ל: ""אנחנו על סף סיום המלחמה - ואז תיווצר הזדמנות לשלום"" @ramelibrandts",14,21154,506,45,8,3,17
7541006505097661712,2025-08-21,Video,"מה הייתם עושים בשביל שוקולד בחינם?👇🏼 בעקבות אירוע השקת שוקולד בקניון TLV: למעלה מ-30 אלף הורים וילדים הצליחו להיכנס לקניון, אך כוחות הביטחון סגרו את האירוע בשל סיבות בטיחותיות. מהנהלת הקניון נמסר: ""מתנצלים בפני אלפי הורים וילדים שלא הצליחו להיכנס לקניון בעקבות אירוע השקת השוקולד""",10,544218,9831,461,2332,890,527
7540761640103382289,2025-08-21,Video,מת בשידור חי: כוכב הרשת ספג התעלל!ת במשך חודשים - ומת לעיני המצלמות,140,601791,20523,200,758,65,1308
7540949925023042817,2025-08-21,Video,"מירי רגב עושה גזלייטינג לציבור? סיון שמואלוביץ', מנכ""לית ארגון 15 דקות, על הכאוס התחבורתי: ""השרה לא נמצאת פה כדי לראות מה קורה ברציפים, יש משבר אמון עם התחבורה הציבורית"" (נעם גולדברג)",23,57269,3015,87,19,3,43
7540757404569390352,2025-08-21,Video,השכונה שהפכה למוקד בילוי - וכעס התושבים הוותיקים,529,154247,5208,111,399,151,317
7540750485997751569,2025-08-21,Video,הגיע הזמן למהפכה בחינוך? @liran_kogahinoff ,580,671155,45148,1023,6053,1975,3548
7540762867671305479,2025-08-20,Video,"פיצרייה ליד ח'אן יונס, תכשיטים במרחב ההומניטרי וקינוחים מושחתים בלב ההפגזות: העשירון העליון בעזה לא מוותר על הנאות החיים גם בעיצומה של המלחמה @anastasia.stu7",341,55641,841,44,52,12,59
